Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K02160	4864	5251	5041	5576	4332	4384	7605	5375	4890	4410	11157	4339
KO:K02164	64	72	45	56	35	32	95	8	52	18	363	70
KO:K02167	237	316	226	383	309	222	68	80	49	100	379	226
KO:K02168	30	37	11	27	17	25	14	3	13	7	74	48
KO:K02169	1250	1267	1227	1375	1063	907	1352	1544	898	1214	2990	1409
KO:K02170	560	592	559	655	446	457	737	414	501	575	1059	505
KO:K02171	178	272	140	268	221	331	6	74	84	96	354	203
KO:K02172	137	248	159	177	140	232	22	32	67	48	175	232
KO:K02173	3	0	6	0	0	0	0	0	0	0	0	10
KO:K02182	2136	2655	2133	2024	2332	1622	2881	1202	1603	1934	7005	2302
KO:K02183	5	0	0	0	19	5	4	4	4	0	42	3
KO:K02188	1055	1041	949	1026	620	749	2428	1348	1062	1141	1852	297
KO:K02189	490	319	355	479	286	328	455	497	342	564	586	81
KO:K02190	8	14	2	9	12	0	0	3	0	3	3	19
KO:K02191	8	3	62	48	4	38	50	57	17	135	100	35
KO:K02192	359	311	185	191	513	156	849	404	201	231	834	268
KO:K02193	2504	3448	2797	3278	2552	2547	5361	4029	4335	3158	7128	2801
KO:K02194	3658	4746	4417	4599	3567	3493	5601	4460	4320	3516	9540	3948
KO:K02195	3595	4910	4523	5145	3826	3749	5531	4409	4718	3500	9777	4083
KO:K02196	477	704	534	782	965	604	970	932	297	745	1261	361
KO:K02197	2945	3665	3270	3744	3064	2822	4764	4727	3909	3223	8089	2586
KO:K02198	7877	11407	11522	12082	7373	8345	8228	6519	7491	5776	16408	10469
KO:K02199	6159	6904	7180	7282	5354	5577	8902	7571	6727	5149	16588	4661
KO:K02200	4055	5775	4731	5551	4600	4306	6344	5488	4659	4428	12017	4015
KO:K02201	42	60	67	85	117	71	2269	362	1213	484	182	42
KO:K02203	132	107	53	50	87	47	179	149	170	292	363	453
KO:K02204	1485	2147	1752	2083	1967	1653	2283	1624	1018	1480	3126	1266
KO:K02205	17	15	14	21	26	22	53	0	3	0	0	5
KO:K02217	71	140	96	75	147	52	11	9	20	8	262	404
KO:K02221	1937	2277	1770	1908	1965	1587	4943	2064	2837	2005	6528	1784
KO:K02224	3024	2615	2796	2765	1830	2107	4230	1966	1737	1970	4359	952
KO:K02225	416	413	469	609	504	549	285	464	293	368	634	107
KO:K02226	1419	967	946	850	972	767	984	1146	1043	942	2006	669
KO:K02227	2176	1806	1815	2033	1573	1481	2952	1801	1349	1304	3915	1250
KO:K02228	358	311	218	401	562	282	445	229	47	86	436	160
KO:K02229	592	555	551	952	604	632	844	578	283	366	794	219
KO:K02230	4109	3974	3605	4433	2964	3135	4310	2688	2256	2666	6654	1981
KO:K02231	1831	1865	1418	1960	1487	1298	2869	1810	1288	1433	3674	782
KO:K02232	3453	3441	3033	3530	2487	2505	4156	1965	1756	1842	5298	1677
KO:K02233	2322	2132	1883	2186	1835	1531	4222	2063	1818	2136	5316	1197
KO:K02234	574	1150	1018	1168	1207	869	786	1027	322	775	1155	297
KO:K02236	38	42	69	33	28	55	716	78	431	32	125	48
KO:K02237	2413	2911	2544	2330	2180	2289	3061	3261	3345	2400	8294	3488
KO:K02238	7354	8759	9245	8726	6594	6882	14920	8065	8494	6704	19562	8650
KO:K02239	10	9	8	9	4	44	53	0	0	0	10	3
KO:K02240	0	0	0	4	0	11	12	0	6	0	0	18
KO:K02241	39	44	33	25	12	49	15	4	208	26	191	73
KO:K02242	251	130	118	131	43	119	1109	50	270	33	446	51
KO:K02243	14	4	0	0	6	14	13	0	0	0	35	25
KO:K02244	0	0	3	10	0	0	8	0	0	0	9	0
KO:K02245	5	11	34	10	5	9	12	0	77	3	23	14
KO:K02246	10	10	0	3	3	0	14	0	0	0	5	2
KO:K02247	0	0	3	0	0	0	6	0	0	0	0	0
KO:K02248	0	0	5	4	0	0	10	0	0	0	7	0
KO:K02249	0	0	0	0	0	0	6	0	0	0	0	0
KO:K02250	0	0	0	0	0	0	16	0	0	0	10	0
KO:K02251	9	7	15	3	9	3	22	31	18	20	22	0
KO:K02253	0	0	0	0	0	0	0	0	0	0	5	0
KO:K02258	823	1304	1070	1427	1358	1130	513	940	344	1123	1866	917
KO:K02259	4483	5880	5156	6118	4537	4485	8901	4877	4781	4057	11113	5017
KO:K02263	0	0	0	0	0	0	0	0	0	0	3	0
KO:K02274	21822	28726	29311	27822	20430	21628	37438	17694	23209	18298	50451	26868
KO:K02275	13493	17184	16424	16116	11989	12540	24045	15767	18820	12632	35147	12807
KO:K02276	9724	13263	13029	13577	10054	9947	13584	13641	11296	10381	24933	9488
KO:K02277	2253	3043	3092	3175	2301	2437	4686	4739	4201	3606	9588	2210
KO:K02278	1687	2730	2541	2892	2242	2264	3329	2963	2419	1815	4281	1303
KO:K02279	2970	4777	4695	4913	3783	3870	3939	4002	3114	3040	8300	2865
KO:K02280	3279	6529	6489	7408	5124	5624	15051	5257	4234	3802	8070	3883
KO:K02281	347	785	661	822	1040	924	610	759	276	656	1146	238
KO:K02282	6284	8494	8733	8877	6053	6862	5224	6535	4805	4439	12931	6150
KO:K02283	11264	13062	15769	13823	9661	10798	13746	9147	10147	7781	19904	12760
KO:K02284	0	0	0	0	3	0	0	28	0	0	0	0
KO:K02285	0	0	0	0	0	0	0	28	0	0	0	0
KO:K02286	0	3	0	0	25	0	0	40	0	6	0	3
KO:K02287	0	0	0	0	0	0	0	20	0	0	0	0
KO:K02288	43	131	44	82	58	54	7	47	34	17	93	136
KO:K02289	11	24	24	5	14	10	0	225	3	17	32	40
KO:K02290	0	0	0	4	0	0	0	37	0	0	0	0
KO:K02291	4746	6671	6180	6758	5434	5148	10671	6162	6593	5214	12599	5109
KO:K02292	1123	725	950	1266	544	779	1948	930	1792	657	1717	519
KO:K02293	90	13	45	64	72	39	57	45	73	32	114	72
KO:K02294	78	64	61	56	82	61	17	160	26	72	237	73
KO:K02295	0	9	0	0	13	0	0	9	0	0	0	0
KO:K02297	1256	1611	826	1442	1236	973	1457	833	329	556	1379	486
KO:K02298	2447	3327	2388	3376	2534	2411	2163	1158	727	1004	2649	1407
KO:K02299	1531	1855	1317	1757	1466	1046	1654	1188	926	665	2629	1214
KO:K02300	1033	1034	599	902	998	775	988	758	253	388	905	269
KO:K02301	7277	8925	9012	8861	6468	6700	16209	7240	9862	6085	15847	7618
KO:K02302	2290	2484	2316	3124	1754	1958	3425	1353	1479	1173	4675	2558
KO:K02303	2557	2637	2696	2534	2152	2084	4228	2641	2472	2007	4590	1871
KO:K02304	1972	2372	2154	2033	2037	1629	5130	2848	2837	2271	5673	1389
KO:K02305	327	144	344	213	192	207	499	463	459	949	703	317
KO:K02313	8929	11743	11933	11788	8306	9561	13112	8056	8680	6947	20274	11727
KO:K02314	11920	13089	12820	12487	9103	10243	16746	9075	9984	8736	22186	11750
KO:K02315	2450	2385	2691	2656	1702	1780	3744	2783	3023	1804	4709	1387
KO:K02316	9581	11265	12303	12062	8067	9043	13154	6666	8266	6691	19735	9447
KO:K02317	2	0	15	0	0	0	0	0	0	0	0	4
KO:K02319	826	618	794	1027	614	495	10335	3007	4355	1221	1011	279
KO:K02322	107	180	353	420	230	245	927	246	813	336	262	64
KO:K02323	51	58	106	142	153	149	915	196	796	301	192	39
KO:K02334	7803	9163	9180	7940	6824	8267	11290	7411	9474	7336	23425	8091
KO:K02335	17245	20168	19876	19899	14122	15562	18645	10166	12340	9418	31391	20940
KO:K02336	608	324	302	428	195	304	601	468	317	482	827	378
KO:K02337	19571	23652	24875	24885	15585	19326	19071	11992	13097	10575	33368	27368
KO:K02338	8402	9958	9766	9927	7118	7847	12973	7484	8101	6768	17279	8937
KO:K02339	684	1096	877	1131	1164	778	852	1044	357	930	1617	471
KO:K02340	5114	5998	6010	6172	4700	4808	6112	5027	4417	3655	11969	4469
KO:K02341	5370	6234	6224	6534	4844	5070	8994	5870	5625	4501	12771	4959
KO:K02342	5562	4609	4387	4364	3810	4049	5724	2910	3784	3977	10968	5427
KO:K02343	14045	16417	15166	16487	12017	12677	19857	10119	10458	8498	28363	14292
KO:K02346	10423	11105	11953	10752	7871	8378	11270	6490	6714	4508	19048	11694
KO:K02347	7317	8678	8997	7899	5985	6674	11926	6768	9609	6267	20069	9426
KO:K02348	201	344	295	245	576	182	845	303	161	164	907	285
KO:K02351	983	1249	906	828	1237	913	2290	1329	1508	1050	3226	417
KO:K02352	15	25	12	35	25	15	33	3	22	37	49	18
KO:K02355	24313	32296	32841	32461	21619	24940	33206	16453	20034	16299	46567	35426
KO:K02356	5614	7279	6704	6760	5214	5648	10001	5778	6084	5237	14422	6747
KO:K02357	5394	7388	7071	6933	5393	5877	9590	5058	5468	4361	13452	7169
KO:K02358	15840	18992	20129	19391	16481	16163	21627	17501	16527	14582	35550	18496
KO:K02359	66	17	28	45	14	33	18	8	88	16	45	21
KO:K02361	90	83	125	153	60	138	147	18	41	46	470	114
KO:K02362	81	27	24	45	43	27	5	40	13	7	61	23
KO:K02363	700	724	1178	1034	539	692	2164	573	686	808	1438	786
KO:K02364	567	431	428	413	298	329	426	176	613	317	607	292
KO:K02371	1632	1898	1803	1473	1544	1399	2236	1388	1191	1831	3367	1940
KO:K02372	3339	5188	4735	5130	4294	4312	5901	4766	3909	3637	9597	4174
KO:K02377	3594	4163	3310	3873	3298	3514	6337	2029	2120	2553	8121	4160
KO:K02379	3598	4470	4261	4366	3765	3458	5356	2918	3778	2533	8538	4090
KO:K02380	1377	1376	1927	1282	868	835	609	1150	720	416	2030	1411
KO:K02381	1110	320	653	366	350	348	1984	664	1361	864	1303	761
KO:K02383	8	7	7	0	6	5	5	11	0	3	11	5
KO:K02385	285	696	569	820	829	652	2383	2447	1626	1047	1907	172
KO:K02386	799	1236	1029	1475	1173	1303	2737	2203	787	1396	2362	521
KO:K02387	1031	1717	1227	2036	1790	1786	4368	3676	2160	2344	4201	578
KO:K02388	1325	2057	1578	2623	2299	2116	5157	3803	2455	2324	4563	700
KO:K02389	1202	1973	1462	1930	2159	1884	4161	3418	2199	2379	4578	1184
KO:K02390	2283	4591	3463	4916	4155	3817	7371	5181	4018	4544	7597	1691
KO:K02391	805	1321	1085	1750	1171	1291	1245	1068	672	1151	2255	518
KO:K02392	2308	4312	3408	5067	4354	4224	11002	8078	5346	4627	8451	1594
KO:K02393	1152	2092	1611	2429	2155	2046	3900	3362	2145	2086	3918	674
KO:K02394	1553	3302	2388	3967	2972	2857	6845	4085	2785	2760	5098	1257
KO:K02395	654	827	661	852	832	814	2216	1581	921	1016	1738	370
KO:K02396	2119	4334	3462	4974	3928	3708	7722	6246	4998	4147	7559	1490
KO:K02397	1486	2435	1623	2731	2390	2147	6747	3587	2810	2874	4558	909
KO:K02398	621	778	542	922	899	751	2481	2480	1594	1294	2385	136
KO:K02399	175	128	122	170	134	85	60	51	21	37	585	38
KO:K02400	3364	6540	5228	7580	5904	5888	13397	6069	4939	5212	9939	3144
KO:K02401	1824	3406	2641	4002	3314	3101	8444	5996	3223	3426	6447	1341
KO:K02402	47	48	79	56	54	26	29	0	0	7	149	59
KO:K02403	25	35	92	47	19	12	20	5	0	10	125	62
KO:K02404	1044	1652	1080	1661	1450	1350	1781	1582	1151	1304	2882	733
KO:K02405	3496	5340	4193	5108	4193	4305	9050	6564	5885	4226	10591	4763
KO:K02406	2918	5643	3731	5435	4552	4744	11537	6294	4949	4726	10043	2916
KO:K02407	1809	3152	1927	3201	2871	2309	8467	4551	3990	3228	6410	1057
KO:K02408	838	1467	1147	1621	1604	1443	4809	3300	2275	2125	3753	589
KO:K02409	2129	4249	3285	5086	4021	3713	8103	5039	4101	3047	7219	1674
KO:K02410	1898	3685	3021	4310	3605	3077	7367	4423	3529	3232	6268	1647
KO:K02411	1148	1917	1346	2069	2037	1690	5801	4337	2792	2164	4528	694
KO:K02412	2271	4336	3555	5025	3895	3868	6743	4392	3559	3483	7315	2067
KO:K02413	432	651	453	690	934	637	2731	1453	953	876	2137	241
KO:K02414	851	1050	767	1050	685	812	1050	709	763	799	1948	489
KO:K02415	937	1261	936	1380	1469	1117	2911	2224	1891	1824	3457	644
KO:K02416	1705	3122	2528	3293	2873	2571	5351	4144	3058	3004	5371	1359
KO:K02417	1587	2979	2338	3234	3265	2807	5514	5796	3265	3482	6099	1184
KO:K02418	610	744	484	785	1003	700	1969	2480	850	1132	2545	280
KO:K02419	1559	2861	2114	3338	2802	2738	7300	3885	3165	2783	5327	1276
KO:K02420	1010	1665	1208	1982	1864	1689	5097	4350	2350	2336	4254	644
KO:K02421	1351	2451	1835	2921	2615	2224	6654	4440	2774	2725	5307	960
KO:K02422	747	1209	768	1291	1349	1012	3538	3327	1881	1695	3556	366
KO:K02423	39	31	45	18	14	7	32	0	0	3	46	48
KO:K02424	256	237	249	168	169	182	206	117	209	58	612	283
KO:K02426	522	757	645	773	685	755	1468	505	372	750	1880	620
KO:K02427	1158	1859	1499	1844	1787	1456	3927	1700	1769	2149	2993	1038
KO:K02428	5856	6564	5742	6012	5080	4924	12204	5373	7240	4967	14600	6345
KO:K02429	3896	4279	4414	5071	2784	3000	2594	2689	1761	1403	4100	2098
KO:K02430	0	2	0	0	0	9	0	0	4	0	4	0
KO:K02431	397	394	304	378	434	460	725	209	155	161	619	309
KO:K02433	21919	29357	29660	28550	22473	23181	32452	21179	20187	17963	49650	27612
KO:K02434	9296	12075	11642	12048	8022	9126	11645	7264	7726	6446	18389	11547
KO:K02435	3256	3999	3610	3738	3095	3097	6415	5138	4476	3532	9977	3046
KO:K02436	14	5	8	3	0	0	0	0	4	0	3	3
KO:K02437	4496	4843	4994	4611	3822	3798	12068	5171	6913	4696	12073	3802
KO:K02438	10683	16047	14631	14982	11869	11745	16800	6194	7838	6213	23205	16248
KO:K02439	26	20	26	21	11	61	5	13	26	16	367	30
KO:K02440	2967	1892	2573	2678	1923	1667	3853	3098	2917	2063	4499	1702
KO:K02441	188	205	111	115	247	212	47	84	92	117	393	210
KO:K02442	4	0	16	0	3	4	7	0	0	3	10	11
KO:K02443	316	77	189	177	156	73	529	259	794	338	199	9
KO:K02444	594	481	369	534	384	377	826	160	106	73	725	394
KO:K02445	766	1307	920	1413	973	781	157	492	295	492	1776	1227
KO:K02446	4079	4584	5568	4135	2676	3115	7536	3519	5894	3710	11655	5668
KO:K02448	75	122	98	90	50	65	43	57	70	90	742	438
KO:K02450	1999	3729	3591	4188	2379	2837	3326	2130	2233	2584	6438	3906
KO:K02451	479	438	373	646	433	340	90	198	558	194	1100	391
KO:K02452	639	741	505	693	535	472	270	372	220	285	861	500
KO:K02453	7985	12325	11431	12713	8647	8696	7045	7940	6075	7729	15532	9958
KO:K02454	4587	7628	6061	6592	5476	5838	3225	3314	2810	3873	9977	8169
KO:K02455	2332	4269	3518	3726	3581	3137	2275	2205	1601	2527	6037	3063
KO:K02456	5465	7377	6805	7081	5264	5760	7597	7319	5204	4595	14709	5990
KO:K02457	753	1408	940	1410	1799	1078	1621	1689	849	1581	2980	786
KO:K02458	838	1711	945	1257	1741	1069	1228	1782	839	1656	3025	942
KO:K02459	990	1650	1298	1396	1864	1244	1838	1749	757	1402	2388	967
KO:K02460	1245	2283	1680	2065	2456	1501	1500	2060	964	1642	3105	1205
KO:K02461	965	1785	1099	1428	1768	1199	1095	1367	597	1107	2010	903
KO:K02462	602	1030	698	829	1394	610	1165	1199	528	914	1216	478
KO:K02463	352	785	493	514	1168	473	1177	1034	266	591	775	353
KO:K02464	0	6	0	3	3	0	5	12	3	0	10	21
KO:K02465	3	0	0	0	0	0	0	0	0	0	0	6
KO:K02466	34	8	0	7	15	4	47	0	13	0	12	9
KO:K02467	3	0	0	2	0	0	6	0	0	0	0	0
KO:K02468	3	0	0	13	12	14	0	0	0	0	4	11
KO:K02469	17002	21521	22684	21478	14602	16866	18790	9600	12400	10629	31430	24890
KO:K02470	14906	19798	20747	20467	13394	15684	18298	9136	11891	9964	27840	22594
KO:K02471	2040	3706	3395	3986	3293	3343	4231	2025	1148	2248	4192	2690
KO:K02472	2370	1911	1960	1604	1606	1603	2920	1045	1325	825	3404	1363
KO:K02473	432	551	529	386	258	394	324	191	222	199	803	1056
KO:K02474	1092	1648	1292	1772	1445	1504	2476	1044	956	1038	2110	1626
KO:K02475	520	161	280	166	107	153	386	40	77	51	529	114
KO:K02476	1105	261	504	427	218	436	463	62	223	123	1019	390
KO:K02477	6391	9079	8414	10523	6286	7276	1979	2767	3117	2310	11257	8402
KO:K02478	2463	3290	3679	3784	1911	2446	4471	2626	2497	1705	3950	2110
KO:K02479	4761	6006	5255	5093	3360	3575	6901	3630	5680	3020	12361	5795
KO:K02480	2232	1913	2282	1818	1301	1587	1627	1307	1819	1189	2725	2064
KO:K02481	7578	11703	11977	11838	8954	9242	7382	8219	6651	6999	23910	16134
KO:K02482	9071	11241	13901	11078	6535	7727	2808	7122	5964	5870	19301	9867
KO:K02483	15100	17052	15194	15930	12492	12839	18249	10383	10370	8672	29794	15012
KO:K02484	8288	8514	7207	7390	5139	5541	14541	3181	6031	3053	15301	6826
KO:K02485	3686	5033	3497	4652	3848	3949	3715	4344	3411	3167	8804	2274
KO:K02486	951	1037	924	777	677	856	1716	318	499	559	2009	907
KO:K02487	46	35	15	34	37	50	13	28	25	7	93	38
KO:K02488	5584	6941	6261	6674	4598	5116	3363	2540	2998	2484	10277	6361
KO:K02489	172	338	209	267	266	274	40	75	106	72	377	397
KO:K02490	788	379	497	388	415	364	820	726	1048	665	2001	471
KO:K02491	287	424	466	389	281	313	204	114	130	195	323	407
KO:K02492	6654	7672	7991	7635	4981	5801	12826	6501	7771	5053	14972	7542
KO:K02493	5563	6958	6440	6560	4918	4962	9088	5300	5692	4429	14615	5727
KO:K02494	341	315	227	449	232	257	317	151	56	256	489	321
KO:K02495	8753	10435	10560	10699	7912	8571	12242	7221	6169	6586	18498	11047
KO:K02496	287	310	275	201	283	184	803	165	80	292	599	627
KO:K02497	51	98	112	120	45	46	57	61	134	207	143	92
KO:K02498	1131	1702	1665	1821	2224	1517	1920	1474	484	1180	2819	1439
KO:K02499	2636	2928	3579	3079	2276	2491	4723	3377	2811	2361	6431	1935
KO:K02500	5121	6158	5911	6036	4993	4757	9938	5800	6030	4321	11659	5890
KO:K02501	4375	5131	4984	4863	4482	3938	7043	4412	5259	3587	10692	4217
KO:K02502	1650	1990	2014	1953	1865	1707	3241	1588	1730	1255	4367	1828
KO:K02503	4377	4225	4332	4160	3493	3678	8914	4634	6188	3903	12784	3887
KO:K02504	12	52	19	17	32	48	0	9	10	10	37	54
KO:K02505	12	36	46	32	61	48	23	43	10	38	94	57
KO:K02506	4	0	0	0	0	3	0	0	0	0	0	0
KO:K02507	32	63	36	30	32	41	2	15	18	9	26	48
KO:K02508	7	6	4	19	3	10	0	3	9	0	23	7
KO:K02509	468	617	589	664	469	425	196	332	130	285	789	495
KO:K02510	5692	7992	7334	7768	8172	6225	9466	7279	6019	5156	11411	5955
KO:K02511	124	110	96	140	57	42	23	45	21	4	57	39
KO:K02517	6116	6793	6648	7426	5447	5406	9281	6921	5400	4964	13199	5444
KO:K02518	4053	5443	4922	4787	3800	4023	8683	4840	4875	3926	12352	4533
KO:K02519	20241	25089	23908	24844	19198	18950	29662	16305	18029	14820	43272	24295
KO:K02520	5181	6521	6066	5895	4671	4873	8670	5040	5648	4429	12196	5825
KO:K02521	15	36	7	26	24	11	0	14	30	8	102	94
KO:K02523	4366	6525	6061	6299	4907	5212	8993	4985	5921	4405	11461	5534
KO:K02525	35	55	91	61	53	32	88	10	21	16	86	39
KO:K02526	185	140	106	166	104	174	70	11	60	22	185	191
KO:K02527	3917	5495	5237	5841	4108	4415	5254	4752	3818	3523	9161	4488
KO:K02528	5008	6547	5834	6139	4792	5051	10554	5237	6415	4491	12968	5578
KO:K02529	27766	21112	17689	21232	17293	14106	49410	26897	25372	15677	37037	12946
KO:K02530	6	12	3	4	3	0	0	3	0	5	9	0
KO:K02532	11	10	12	4	0	0	3	12	0	0	50	49
KO:K02533	1793	3002	3181	3675	2903	2678	3443	3959	2398	2273	4848	1421
KO:K02535	2854	4699	4589	5028	3587	3662	4856	4244	3162	3205	6924	3080
KO:K02536	5511	7565	7300	8796	5655	6409	9009	7372	5620	5257	12362	4951
KO:K02538	3	0	0	6	0	0	146	0	0	4	0	0
KO:K02545	0	0	0	3	0	0	0	0	0	0	0	0
KO:K02548	2862	1729	2068	1927	1616	1481	7821	2739	4547	2770	4495	2092
KO:K02549	4081	4237	4917	4295	2969	3353	6045	3800	4169	2680	6939	3039
KO:K02550	0	29	25	19	9	12	0	0	0	0	21	35
KO:K02551	2437	1591	1704	1613	1019	1120	3676	950	1800	1047	3318	1227
KO:K02552	1756	1085	983	872	746	708	3109	718	1254	796	2279	864
KO:K02553	69	97	82	59	80	92	111	19	98	159	501	218
KO:K02554	950	849	858	807	704	586	1571	791	476	351	2429	638
KO:K02556	2735	5348	4161	6052	4901	4357	8576	6199	3598	4418	7667	1746
KO:K02557	4402	8245	6502	9430	7093	6875	11368	8171	4944	5767	12210	4250
KO:K02558	3269	4133	4445	4272	2442	2899	1381	1959	1498	2035	6550	4444
KO:K02560	0	44	0	7	0	7	3	0	0	0	92	10
KO:K02562	0	2	0	0	0	6	0	0	0	0	0	4
KO:K02563	6085	7665	7274	7725	5105	6064	10668	6205	6497	5394	13869	6799
KO:K02564	2799	2882	2995	2248	2678	2589	3489	2238	2256	1838	6078	3638
KO:K02565	57	56	19	20	98	54	318	43	44	25	148	42
KO:K02566	1051	690	683	640	693	483	1316	714	1317	660	2378	1217
KO:K02567	97	133	170	100	285	509	2	82	43	97	359	806
KO:K02568	23	15	24	14	103	167	2	37	16	14	177	122
KO:K02569	398	459	388	407	573	512	412	217	300	245	1233	765
KO:K02570	18	21	20	3	67	114	0	25	5	6	143	49
KO:K02571	5	0	16	3	63	82	0	25	6	3	86	74
KO:K02572	127	86	60	72	71	36	189	167	183	271	340	42
KO:K02573	82	59	43	26	32	26	0	19	240	38	283	81
KO:K02574	0	27	27	18	15	0	0	4	12	11	29	31
KO:K02575	3318	2411	3359	3279	2813	3364	2448	2707	2765	2875	7810	2911
KO:K02584	3876	6365	6601	5480	4660	5200	2228	3403	2667	3310	10529	10217
KO:K02585	17	35	54	14	15	13	25	70	3	10	47	12
KO:K02586	24	11	46	6	18	25	26	56	7	8	49	6
KO:K02587	21	33	58	9	22	22	24	100	20	18	47	10
KO:K02588	10	4	46	24	19	33	24	84	17	8	54	7
KO:K02589	3	15	3	31	66	13	0	27	50	96	53	10
KO:K02590	0	5	5	12	9	7	0	4	5	4	13	5
KO:K02591	18	18	45	11	18	14	25	70	5	10	44	4
KO:K02592	20	27	33	3	17	11	24	84	13	8	64	15
KO:K02593	4	2	24	10	7	7	21	50	0	0	38	0
KO:K02594	462	347	402	418	131	175	396	85	66	52	386	250
KO:K02595	8	5	15	0	8	3	21	52	6	4	38	3
KO:K02596	7	7	9	3	12	10	21	52	0	3	38	0
KO:K02597	4	16	45	2	25	10	42	99	2	0	99	0
KO:K02598	174	188	318	260	211	221	114	219	224	210	655	35
KO:K02600	8094	11439	11611	11513	8275	8756	13078	7292	8523	6019	18327	11159
KO:K02601	5271	7035	7164	6929	5200	5377	11053	5482	6466	5423	12789	6743
KO:K02609	3130	2518	3236	2118	1590	2062	5864	2314	3584	2177	6670	3219
KO:K02610	729	992	688	682	569	552	1108	496	1008	502	2336	1076
KO:K02611	1070	1603	1155	1069	815	863	1469	615	1055	714	2904	1776
KO:K02612	834	1127	954	716	674	698	1388	707	1292	751	2778	1392
KO:K02613	1137	1452	1223	1529	1074	1047	1104	545	449	683	1966	1038
KO:K02614	984	980	1128	1168	906	908	5167	1374	2437	1259	2726	882
KO:K02615	263	299	404	346	232	370	284	147	173	145	736	404
KO:K02616	1960	1693	1563	1718	875	1204	3086	1053	1566	523	3080	919
KO:K02617	126	270	177	189	88	159	157	112	68	64	366	222
KO:K02618	1356	1714	1306	1632	965	1036	981	280	379	288	1679	1625
KO:K02619	399	704	493	464	331	386	450	135	311	415	1894	820
KO:K02621	2687	4679	3780	5169	3826	4088	2283	1666	960	2397	4731	3451
KO:K02622	2663	4837	4220	5180	3866	4026	2168	1555	1008	2284	5378	5056
KO:K02623	99	110	78	129	122	111	38	14	9	16	97	40
KO:K02624	2392	2066	1482	2169	1573	1510	3851	1204	1401	1245	4163	1449
KO:K02625	0	6	4	0	4	11	0	0	0	0	4	18
KO:K02626	1639	1835	2270	2224	1180	1307	4217	2515	3348	2098	3306	1055
KO:K02631	28	10	13	17	31	3	0	4	4	3	44	18
KO:K02632	0	0	0	0	0	0	0	0	0	0	4	0
KO:K02634	5	10	0	0	4	0	64	24	0	0	9	6
KO:K02635	455	256	748	362	316	439	508	660	903	1095	1872	932
KO:K02636	3539	2628	3731	2705	1987	2102	1382	4499	2220	2426	8256	2512
KO:K02637	7	8	5	0	0	0	61	19	0	0	7	3
KO:K02638	247	231	256	303	162	360	326	314	433	225	753	275
KO:K02639	54	83	147	119	67	187	1730	805	689	276	744	58
KO:K02640	0	6	0	0	0	0	35	11	0	0	6	4
KO:K02641	174	187	183	377	170	153	338	230	192	94	326	21
KO:K02643	0	0	0	0	0	0	0	18	0	0	0	0
KO:K02647	153	67	123	34	110	105	120	152	327	136	264	54
KO:K02650	2351	2548	1825	1937	1475	1818	1788	1120	1394	1130	4549	3182
KO:K02651	6011	9055	9464	9278	6955	6588	5835	8409	5811	5081	14635	4398
KO:K02652	12949	19928	18298	16104	10852	13434	11782	7961	11527	7652	32869	21680
KO:K02653	7880	11184	10688	9631	6636	8143	8586	7320	6844	6428	19750	12338
KO:K02654	4458	5644	5252	5199	4015	4428	8135	4575	5268	3897	11484	4554
KO:K02655	762	915	768	781	654	670	1108	679	612	672	1509	1094
KO:K02656	1098	1664	1467	1713	1013	1067	2046	1213	1425	646	1695	1754
KO:K02657	1368	734	875	945	664	629	2937	1420	1703	1308	1248	725
KO:K02658	2177	1514	1706	1547	1113	1255	1836	1624	2126	1633	2842	1225
